"Subject" "Activity" "tbodyaccmeanx" "tbodyaccmeany" "tbodyaccmeanz" "tbodyaccstdx" "tbodyaccstdy" "tbodyaccstdz" "tgravityaccmeanx" "tgravityaccmeany" "tgravityaccmeanz" "tgravityaccstdx" "tgravityaccstdy" "tgravityaccstdz" "tbodyaccjerkmeanx" "tbodyaccjerkmeany" "tbodyaccjerkmeanz" "tbodyaccjerkstdx" "tbodyaccjerkstdy" "tbodyaccjerkstdz" "tbodygyromeanx" "tbodygyromeany" "tbodygyromeanz" "tbodygyrostdx" "tbodygyrostdy" "tbodygyrostdz" "tbodygyrojerkmeanx" "tbodygyrojerkmeany" "tbodygyrojerkmeanz" "tbodygyrojerkstdx" "tbodygyrojerkstdy" "tbodygyrojerkstdz" "tbodyaccmagmean" "tbodyaccmagstd" "tgravityaccmagmean" "tgravityaccmagstd" "tbodyaccjerkmagmean" "tbodyaccjerkmagstd" "tbodygyromagmean" "tbodygyromagstd" "tbodygyrojerkmagmean" "tbodygyrojerkmagstd" "fbodyaccmeanx" "fbodyaccmeany" "fbodyaccmeanz" "fbodyaccstdx" "fbodyaccstdy" "fbodyaccstdz" "fbodyaccmeanfreqx" "fbodyaccmeanfreqy" "fbodyaccmeanfreqz" "fbodyaccjerkmeanx" "fbodyaccjerkmeany" "fbodyaccjerkmeanz" "fbodyaccjerkstdx" "fbodyaccjerkstdy" "fbodyaccjerkstdz" "fbodyaccjerkmeanfreqx" "fbodyaccjerkmeanfreqy" "fbodyaccjerkmeanfreqz" "fbodygyromeanx" "fbodygyromeany" "fbodygyromeanz" "fbodygyrostdx" "fbodygyrostdy" "fbodygyrostdz" "fbodygyromeanfreqx" "fbodygyromeanfreqy" "fbodygyromeanfreqz" "fbodyaccmagmean" "fbodyaccmagstd" "fbodyaccmagmeanfreq" "fbodybodyaccjerkmagmean" "fbodybodyaccjerkmagstd" "fbodybodyaccjerkmagmeanfreq" "fbodybodygyromagmean" "fbodybodygyromagstd" "fbodybodygyromagmeanfreq" "fbodybodygyrojerkmagmean" "fbodybodygyrojerkmagstd" "fbodybodygyrojerkmagmeanfreq" "angletbodyaccmeangravity" "angletbodyaccjerkmeangravitymean" "angletbodygyromeangravitymean" "angletbodygyrojerkmeangravitymean" "anglexgravitymean" "angleygravitymean" "anglezgravitymean"
17 "walking" 0.279774457377049 -0.016482740352459 -0.109675895245902 -0.909665119672131 -0.869807388360656 -0.895407511016393 0.624648835737705 0.104667481401639 0.146670775055738 -0.991700185081967 -0.98413626295082 -0.976872699508197 0.0547090405901639 0.0183223333184754 0.000653815844426229 -0.904405494606557 -0.88572676295082 -0.925578042704918 -0.038960348952459 -0.0712221009344262 0.0816067193770492 -0.921278135409836 -0.91214333704918 -0.904687277377049 -0.101475803262295 -0.0391755012934426 -0.0595830068360656 -0.925512036934426 -0.933790689573771 -0.925112937442623 -0.889520012180328 -0.896785168819672 -0.889520012180328 -0.896785168819672 -0.901817390655738 -0.897527970983607 -0.892980376485246 -0.897933585245902 -0.931088221704918 -0.932385912655738 -0.910624895901639 -0.875669357704918 -0.908964878754098 -0.909680499163934 -0.874637203672131 -0.895703937104918 -0.0264101559032787 0.119719750390164 0.102732678463934 -0.911380568852459 -0.895018301370492 -0.921758606360656 -0.905676549114754 -0.883392347377049 -0.928100433868852 0.17146039 -0.0339476937095082 0.0394579895016393 -0.90756409042459 -0.916320351803279 -0.896062598245902 -0.926033404459016 -0.91049859852459 -0.916782834918033 -0.0528154468852459 -0.186931868832787 0.0319264414360656 -0.8921919154 -0.915121100983607 0.177957204402951 -0.896798839344262 -0.898388684163934 0.337745059622951 -0.908036979934426 -0.909559907868852 -0.0121319657737705 -0.933611469360656 -0.935593025245902 0.185624122032787 -0.053643664595082 0.0948355471247541 -0.0325239852622951 0.0280910352098361 -0.460693737704918 -0.0083274940295082 -0.0929406850672131
17 "walking_upstairs" 0.279907300833333 -0.0154241987854167 -0.114134646166667 -0.959811001041667 -0.917390705083333 -0.918394809166667 0.613375566895833 0.08390706625 0.168620281991667 -0.9924539925 -0.981608432083333 -0.975142240208333 0.0628376152708333 0.0118633304235417 0.0126949896878958 -0.9577217075 -0.942813659375 -0.9614141675 -0.04027509064375 -0.0664057421458333 0.0851110276979167 -0.942528812916667 -0.948708524791667 -0.935833423354167 -0.0961569369375 -0.0410966974375 -0.0587251174125 -0.96024383625 -0.971552718333333 -0.963538598125 -0.93529985525 -0.930647250625 -0.93529985525 -0.930647250625 -0.9553477725 -0.948683508333333 -0.932249012104167 -0.920159049145833 -0.969660971875 -0.966161665 -0.955686828125 -0.9253847688125 -0.933089123145833 -0.961664380416667 -0.9180046448 -0.916530910208333 0.0105989574191667 0.0445506190416667 0.0789219544583333 -0.958733750833333 -0.944996217291667 -0.955919732708333 -0.960440193125 -0.944493367916667 -0.965588888125 0.1409193765625 -0.0943320073479167 0.0243803583916667 -0.936712206666667 -0.953295167708333 -0.937677726666667 -0.944972225208333 -0.946532691875 -0.94129920125 -0.0920745597979167 -0.22054719484375 -0.0370989070916667 -0.935521567916667 -0.938430200625 0.114334382170833 -0.947759555208333 -0.949066597708333 0.283476481725 -0.937127733541667 -0.923192075729167 -0.124668974395833 -0.967255805 -0.966975138333333 0.110128926520833 -0.0310052329191667 0.00974722647916667 -0.00465195883125 -0.022324372275 -0.45763228625 -0.00624011708333334 -0.108835772016667
17 "walking_downstairs" 0.279886651521739 -0.0195945285413043 -0.108457274652174 -0.901750350630435 -0.849686736463043 -0.888691586891304 0.724102186304348 0.0408745630434783 0.110922032092826 -0.992399843913043 -0.986331788043478 -0.975002107173913 0.0786009814782609 0.0257624907323913 -0.0117154737745652 -0.901681100652174 -0.880663921008696 -0.932885453043478 -0.0481023236652174 -0.0631321916543478 0.0912888107173913 -0.915853969347826 -0.893061497326087 -0.916303747608696 -0.0869294255 -0.0327816972391304 -0.0496882208652174 -0.925107584130435 -0.934413187173913 -0.921731579073913 -0.87933307626087 -0.883717747630435 -0.87933307626087 -0.883717747630435 -0.902006189282609 -0.89455760173913 -0.880909845217391 -0.893173782895652 -0.92987375673913 -0.934736581478261 -0.907999543869565 -0.86622791226087 -0.907866470130435 -0.899744920478261 -0.850759412391304 -0.888277663478261 -0.00287723349782609 0.139022224602174 0.141260762434783 -0.908268735326087 -0.890292587456522 -0.925708379713043 -0.903556544956522 -0.878118325804348 -0.938768608043478 0.162494592282609 -0.0737311939 0.0887520707391304 -0.901987 -0.907521807826087 -0.903360854586956 -0.920962278043478 -0.887378642608696 -0.928910117173913 -0.062636605673913 -0.198138933532609 0.0723224526108696 -0.880227305630435 -0.903631599195652 0.214918205028261 -0.893201674782609 -0.8964347205 0.323956263521739 -0.905917561630435 -0.904271816956522 -0.0455608070326087 -0.935666698826087 -0.937911479717391 0.25627510023913 -0.0195014052434783 0.0392976379630435 0.044910557673913 -0.0304032279408696 -0.539769529695652 0.0369874553695652 -0.0570276097826087
17 "sitting" 0.27958344671875 -0.016879200653125 -0.106298980109375 -0.918113176440625 -0.884577462671875 -0.9146110809375 0.684683765015625 0.059879995140625 0.125409484842188 -0.99376569734375 -0.98405703453125 -0.97821335921875 0.080523224078125 0.0084980106615625 -0.0153808419049219 -0.923754002796875 -0.9197377521875 -0.95244167171875 -0.00520031606515625 -0.092175963671875 0.081245519490625 -0.93244509484375 -0.92904879590625 -0.9100615959375 -0.098293062984375 -0.043031003734375 -0.0593615697765625 -0.942186368125 -0.95753222953125 -0.93819895296875 -0.900354168796875 -0.91169586421875 -0.900354168796875 -0.91169586421875 -0.927011513453125 -0.92668149809375 -0.905804034 -0.9095223603125 -0.9502761096875 -0.95543304734375 -0.918864979875 -0.891579826328125 -0.92771114859375 -0.918160924673437 -0.887736837859375 -0.914044033265625 0.021394741803125 0.09322196981875 0.153717921282813 -0.927040050328125 -0.9224110259375 -0.9469463290625 -0.9272089515625 -0.922724101859375 -0.9565017534375 0.182110191995313 -0.050025633 0.0471934503296875 -0.91902537015625 -0.936205623125 -0.909309235125 -0.937006075 -0.925836646859375 -0.918754039375 -0.056124612015625 -0.160810889829687 0.0135535959328125 -0.913909941796875 -0.923605090734375 0.215121726571875 -0.923378332140625 -0.93082915578125 0.311886758609375 -0.92515328953125 -0.91541252734375 -0.049451962878125 -0.95515669671875 -0.9587785621875 0.202090860554688 -0.056376103903125 0.0133329698984375 -0.0435468432921875 0.053627784828125 -0.52875395203125 0.030219874375 -0.075226887428125
17 "standing" 0.279467365 -0.0159645853269231 -0.107950396611538 -0.949227880820513 -0.930723572820513 -0.944813814102564 0.651827815179487 0.0955036198012821 0.192012081053846 -0.990594269615385 -0.98702644025641 -0.978434539358974 0.0758450365769231 0.0148330583735641 -0.00524802450619231 -0.949986984128205 -0.939556989871795 -0.961687169102564 -0.02593976504 -0.0823457735384615 0.0967629024871795 -0.949121222820513 -0.958097884487179 -0.949035101448718 -0.0955646955384615 -0.0377148208551282 -0.0552553953974359 -0.95834177575641 -0.972584528205128 -0.96094129474359 -0.938253133525641 -0.942564169871795 -0.938253133525641 -0.942564169871795 -0.949471793570513 -0.946566712551282 -0.938929832948718 -0.940985333782051 -0.96759822974359 -0.969685362307692 -0.95571594774359 -0.933307717089744 -0.950897591410256 -0.947252883089744 -0.933130303282051 -0.945437836923077 -0.0271386632358974 0.110259191452564 0.160246104053846 -0.95528654724359 -0.942607863871795 -0.958553730384615 -0.949154632167949 -0.940344678974359 -0.963417185897436 0.208016150525641 -0.0398783000115385 0.0667516658394872 -0.943756923397436 -0.960311872564103 -0.94591107256282 -0.951188868807692 -0.957509938461538 -0.954813856666667 -0.0400120154102564 -0.120400072797436 0.0372939201641026 -0.944746835435897 -0.949852923191026 0.179650619279487 -0.948475777115385 -0.943560054089744 0.337317709962821 -0.953143869615385 -0.943317700961538 -0.00778800611538462 -0.971046359358974 -0.969894001538462 0.206953261435897 -0.0212842166051282 0.0693382115976923 0.0185845231307692 -0.0578733987679487 -0.493658536538462 -0.00935795337179487 -0.126843291129487
17 "laying" 0.279703957746479 -0.0170965961309859 -0.107098920619718 -0.943876716338028 -0.904036723380282 -0.919623406352113 0.635464810535211 0.109956122309859 0.134848912418451 -0.993681452957746 -0.982651954225352 -0.973554098450704 0.0713378764746479 0.0184603834888732 -0.013961321827507 -0.945907726760563 -0.93457653971831 -0.965355497183099 -0.0323335954309859 -0.072648049971831 0.0877565405352113 -0.937207672676056 -0.938357004535211 -0.931305468169014 -0.0950572765816901 -0.0384013727056338 -0.0553197996394366 -0.950765091408451 -0.970717337887324 -0.964368822112676 -0.922485042253521 -0.926044495915493 -0.922485042253521 -0.926044495915493 -0.946933266478873 -0.943582342816901 -0.915054566549296 -0.925609267788732 -0.963989163239437 -0.968365732112676 -0.94596791971831 -0.915830035070422 -0.938396596619718 -0.943476424225352 -0.90389013028169 -0.915754295985916 -0.0288641665887324 0.0245254418056338 0.111709297497183 -0.949466348732394 -0.937216400985916 -0.960895833802817 -0.947120123239437 -0.936278123943662 -0.968493676478873 0.157718273489296 -0.0674161466373239 0.0167551694140845 -0.931115195352113 -0.94990709943662 -0.93739874 -0.939816142957747 -0.932722718873239 -0.935903894788732 -0.107872509747887 -0.222318495732394 -0.0116436584084507 -0.931789738591549 -0.933843153521127 0.139481011876056 -0.941051701126761 -0.946351640140845 0.314995813295775 -0.940704545633803 -0.929107998408451 -0.0896888286439282 -0.967985255352113 -0.97101442971831 0.204397720085352 -0.037259809143662 0.00146158919760564 -0.0116082591028169 -0.0183610838774648 -0.473506137239437 -0.0117393999507042 -0.0771898809661972
18 "walking" 0.251609525 -0.02726466135 -0.113267647678571 -0.48405643325 -0.30688712715125 -0.460848917408929 0.5973222375 -0.00613513175 0.104035567285714 -0.959865464285714 -0.928689243392857 -0.925810445517857 0.137909314142857 0.0382547163525 0.00167985625178571 -0.524054339678571 -0.450117100191071 -0.674165754691071 -0.00888748351178571 -0.0613343376803571 0.0778487775 -0.626288957857143 -0.574556167494821 -0.497473817589286 -0.0821753752639286 -0.0475116963 -0.0616036891642857 -0.627217859446429 -0.720231723214286 -0.653323573339286 -0.382996884678571 -0.457247132678571 -0.382996884678571 -0.457247132678571 -0.519908831658929 -0.501698145589286 -0.461612634803571 -0.564253425839286 -0.680680153714286 -0.716934687678571 -0.503724986910714 -0.362424451978571 -0.539357212160714 -0.478138552464286 -0.325129092595714 -0.464166681267857 -0.298555818303571 -0.0512565355464286 0.0102904663928571 -0.5447352685875 -0.485773939892857 -0.651319422464286 -0.545972096021429 -0.4495384311 -0.695769228035714 -0.159414076351786 -0.302962781071429 -0.212150859505357 -0.561345850535714 -0.611163123959821 -0.515476820196429 -0.649503441375 -0.558857425357143 -0.540777950303571 -0.130945830257143 -0.161695306127679 -0.112650290398214 -0.460536006517857 -0.542987460535714 0.021792040125 -0.497176769196429 -0.512381658680357 0.116198521921429 -0.613295192410714 -0.6098051175 -0.0324701256385714 -0.71734334125 -0.7373640675 0.106813983689286 0.203361476305357 -0.135600116021429 -0.0500024395178571 0.0125031296482143 -0.413292605357143 0.07733779275 -0.0759860163875
18 "walking_upstairs" 0.252992909310345 -0.0154773747860517 -0.104002313462069 -0.481751638293103 -0.268838477482759 -0.421698837317241 0.712760271034483 -0.0827061251724138 0.0990530564176379 -0.965121326896552 -0.936885320689655 -0.915728055 0.106307767689655 0.0526990563068966 0.0142520870236207 -0.506330826448276 -0.416934593275862 -0.662051252603448 -0.00703097780344828 -0.081532712637069 0.102179841862069 -0.602607870706897 -0.518250662724138 -0.504808609534483 -0.0922935679162069 -0.0466073038310345 -0.0540524108741379 -0.61509142737931 -0.677680885137931 -0.638568561344828 -0.367286891272414 -0.451008791551724 -0.367286891272414 -0.451008791551724 -0.502487107948276 -0.461691466017241 -0.436125448431035 -0.516916737896552 -0.651792317 -0.667635886498276 -0.499069515258621 -0.319968001560345 -0.519191388086207 -0.476525900791379 -0.2914757726 -0.419148006275862 -0.328062826172414 -0.0471438315172414 -0.0662578248912069 -0.531692095344828 -0.455296750706897 -0.643848997862069 -0.524384872258621 -0.414840705017241 -0.679135008241379 -0.189718691093103 -0.332199826951724 -0.300626355713793 -0.525542362896552 -0.563255382051724 -0.507238691605172 -0.629487846982759 -0.499588734415517 -0.551976857137931 -0.0907218138689655 -0.222701485862069 -0.122133066594828 -0.435933489056897 -0.548031412551724 0.0295922185172414 -0.455809666206897 -0.473485317 0.0696346936517241 -0.556707290189655 -0.575993922827586 -0.0277093177465517 -0.671179990103448 -0.688254722310345 0.11178408137931 0.210483087874138 -0.0211646566724138 -0.0187830745862069 0.0580869567241379 -0.528908255517241 0.136675164812069 -0.0633769631137931
18 "walking_downstairs" 0.252665251272727 -0.0182218503654545 -0.113951033963636 -0.475127111236364 -0.329728152476364 -0.504377485309091 0.593364415454545 0.00601405614181818 0.124349887361818 -0.965538087272727 -0.957809249272727 -0.949435422909091 0.0746773242618182 0.0547468564072727 0.034433232082 -0.506536874270909 -0.421765194109091 -0.685432104890909 -0.0638788617872727 -0.0708059722583636 0.0839880063636364 -0.617213308181818 -0.549577487836364 -0.489512526272727 -0.0745526299418182 -0.0686273169363636 -0.0216148238545455 -0.610917945454545 -0.690216319054546 -0.601782531763636 -0.3984124146 -0.477164477563636 -0.3984124146 -0.477164477563636 -0.509647038272727 -0.484636705054545 -0.462489662036364 -0.550610317981818 -0.654968247872727 -0.674340193909091 -0.486488083672727 -0.359981037169091 -0.562099568581818 -0.473129409478182 -0.358403208521818 -0.5141463492 -0.28242889886 0.02524224232 0.04919752398 -0.529533780527273 -0.463061458472727 -0.659248262 -0.527154973356364 -0.418040382614545 -0.710205907454545 -0.171518173794909 -0.278408952 -0.172562147956364 -0.547297529927273 -0.579676299072727 -0.469741066941818 -0.641188139090909 -0.538844307707273 -0.545978778472727 -0.115074712163636 -0.125470765478182 -0.0184863832205455 -0.4525207298 -0.575176799472727 0.0580555989454545 -0.479226232490909 -0.497618552454545 0.0881050108545454 -0.582639777709091 -0.609534692727273 0.0225807557127273 -0.679456552909091 -0.691762947836364 0.0545900105272727 0.145876829663636 0.0335920182363636 0.0959654164963636 0.000998503218181814 -0.410394937272727 0.0598904056909091 -0.0834719694212727
18 "sitting" 0.250031785263158 -0.0223526319717544 -0.111021112736842 -0.408876053017544 -0.282689739878947 -0.423646009459649 0.625892656842105 -0.000395000352631581 0.0997890913333333 -0.954576579298246 -0.95063268877193 -0.926929042631579 0.0764831371298246 0.055540195622807 0.0137683108 -0.465204852105263 -0.424828858824561 -0.644588772719298 -0.0335956165052632 -0.0878034724789474 0.120626036007018 -0.606052782596491 -0.527724175110526 -0.484105568884211 -0.0869058674824561 -0.0481064724929825 -0.0481151531263158 -0.595961062385965 -0.685377681561404 -0.609572405374912 -0.330020067192982 -0.406216155438597 -0.330020067192982 -0.406216155438597 -0.480901426315789 -0.442454031263158 -0.420826303261404 -0.501260920964912 -0.646639477501754 -0.670856416140351 -0.449524984210526 -0.330481225894737 -0.511835233280702 -0.395683707947368 -0.305842214840351 -0.42685539608386 -0.320085103438596 0.014947968254386 -0.00379261664912281 -0.492578352912281 -0.457791496368421 -0.620619123070175 -0.484806701824561 -0.429018136 -0.667383538245614 -0.178306425105263 -0.317329069578947 -0.224264729012281 -0.5269557877 -0.56849367177193 -0.475986876035088 -0.633666367070175 -0.512592067666667 -0.536946986824561 -0.114694160384211 -0.107676676494737 -0.0643776045210526 -0.394755079787719 -0.506446137192982 0.0537275909210526 -0.432907891526316 -0.461308317807018 0.0910333090964912 -0.556359106475439 -0.553782277754386 -0.0276000042070175 -0.675358995666667 -0.68967604245614 0.0980341552649123 0.220491922587719 0.0638715947894737 -0.010507954877193 0.0042306088245614 -0.453794834736842 0.0664033515614035 -0.0664589378877193
18 "standing" 0.249103397671233 -0.0159748982746093 -0.103972942039726 -0.439387536287671 -0.343150193 -0.443944847616438 0.707151646369863 -0.0255147823561644 0.0745097227510959 -0.959680953013699 -0.946941193835616 -0.915348331232877 0.122342537972603 0.00812963295479452 -0.00935276831506849 -0.490557601150685 -0.461727735383562 -0.650769968263014 -0.0715673548151507 -0.058537133530137 0.0975407643278082 -0.648323338767123 -0.55410681150137 -0.513065312547945 -0.0721496717657534 -0.0576652916538904 -0.0423216178920548 -0.622433318013699 -0.681898078109589 -0.621297486712329 -0.366811603465753 -0.425048031820548 -0.366811603465753 -0.425048031820548 -0.505900654315068 -0.469809443560274 -0.45369072259589 -0.539516229342466 -0.657658200273973 -0.668473619383562 -0.470213080178082 -0.373690783426027 -0.519533239479452 -0.429814051780822 -0.370394641945205 -0.450120904739726 -0.338005208424658 0.00453591672136986 0.0133969926438356 -0.515293895493151 -0.487725887849315 -0.622152963808219 -0.511370660013699 -0.47034634198726 -0.678452103780822 -0.196949165716438 -0.287377439819178 -0.201472940134247 -0.566777306479452 -0.58059542760274 -0.504208129821918 -0.675979480958904 -0.545994192020548 -0.564127091410959 -0.0700751630657534 -0.135998372794521 -0.10911310489726 -0.413633736068493 -0.523489762767123 0.0157244460452055 -0.464507700734247 -0.481309607441096 0.0648424140164384 -0.57492214609589 -0.597539084231507 -0.00724241860958905 -0.672250368260274 -0.687687109616438 0.0687580136924658 0.201925852367123 -0.0280130540506849 0.0702007499315069 -0.0941392640246575 -0.529456836575342 0.0867185361269863 -0.041962345209589
18 "laying" 0.251051744615385 -0.0149526256029231 -0.104418861630769 -0.490153917215385 -0.361398625661538 -0.534874332595385 0.697827892 -0.00760515414 0.114618882685231 -0.963535037846154 -0.960722457076923 -0.937310537692308 0.07224705816 0.0579519920775385 0.0176876079907692 -0.527246745092308 -0.463163107676923 -0.701760499384615 0.000587531866 -0.07782767964 0.0730297703481538 -0.660007467846154 -0.582927239153846 -0.556648142523077 -0.0948480339492308 -0.0390849769646154 -0.0390827378292308 -0.644628231292308 -0.720102961292308 -0.660505937892308 -0.422532216688862 -0.490649558138462 -0.422532216688862 -0.490649558138462 -0.536086826824615 -0.506845459953846 -0.4852988288 -0.570779925953846 -0.689354926323077 -0.708109968846154 -0.5163643294 -0.389977297123077 -0.597654004030769 -0.481483493784615 -0.388026821206154 -0.539494180409231 -0.330656723892308 0.00464839804307692 0.0427820861118462 -0.550917819676923 -0.496686795384615 -0.678700958338462 -0.546123780661538 -0.462983903576923 -0.723630998153846 -0.15596598058 -0.271660682472308 -0.168256139083077 -0.584406095907692 -0.617434103944615 -0.545236979169231 -0.686014695076923 -0.569087726907692 -0.603449804215385 -0.0824963760938461 -0.175192981198462 -0.100284343675692 -0.468912626584615 -0.584600905990769 0.0571194907726154 -0.496724866338462 -0.524357291769231 0.118943471393231 -0.611360039230769 -0.621111606307692 -0.0501058790230769 -0.7142262778 -0.722085195276923 0.0960950931892308 0.173622825198462 0.0200116158978462 -0.126646547046154 0.0490468118461538 -0.522378858 0.0757078148307692 -0.0685356436049231
19 "walking" 0.281021897115385 -0.0136143287961538 -0.105281800461538 -0.8855927975 -0.845362343326923 -0.866700007269231 0.6905255075 0.00516889048461538 0.0969451959346154 -0.992581925384615 -0.987775538269231 -0.976147052692308 0.0702447809423077 0.0133531340651923 -0.00102619872076923 -0.890960731923077 -0.883237318807692 -0.924329145384615 -0.0262634073711538 -0.0755217135384615 0.0795931164423077 -0.914625374615385 -0.898500145923077 -0.898143014942308 -0.102197141992308 -0.0358628404615385 -0.0677200193144231 -0.920155898269231 -0.939162980192308 -0.925702307692308 -0.860118827673077 -0.880121019478846 -0.860118827673077 -0.880121019478846 -0.8923334895 -0.893111466307692 -0.883161291596154 -0.891629014038462 -0.931715040961538 -0.937998716538462 -0.892565424385192 -0.858566870192308 -0.889916855019231 -0.883492266538462 -0.848068181596154 -0.865429438884615 -0.0146432153634615 0.0791773573234615 0.138135716601923 -0.897818568980769 -0.888735420153846 -0.916423603653846 -0.893851021615385 -0.885169085403846 -0.930998217115385 0.154085097807692 -0.0834671297653846 -0.0113755761403846 -0.899344545557692 -0.911426257307692 -0.893425278615385 -0.919806010576923 -0.893125371730769 -0.909304284884615 -0.0835444465951923 -0.128587879019231 -0.00996208863269231 -0.876901627811538 -0.900174802115385 0.240117872013462 -0.889307388365385 -0.897898653153846 0.322454352703846 -0.905609450576923 -0.90125154 -0.0285828818557692 -0.937145443076923 -0.9434076025 0.280682066167308 -0.0297809763692308 0.0420167270538462 0.0303939604230769 0.0530677386769231 -0.513241768076923 0.0659086073076923 -0.0499357711730769
19 "walking_upstairs" 0.281166472 -0.01825340328875 -0.111780799725 -0.8723022107 -0.830853964175 -0.858718627475 0.608666935125 0.052852051215 0.1156768807875 -0.98984857 -0.98060621875 -0.9675634415 0.070028874275 0.003006302335 -0.00907608509425 -0.87948564725 -0.864279487575 -0.90891235325 -0.0568493764 -0.06319856926 0.10583556315 -0.8838801405 -0.8675924245 -0.8705051865 -0.112805506225 -0.045474738625 -0.051088609455 -0.9090740495 -0.902867894 -0.9107043185 -0.851107398475 -0.853183317925 -0.851107398475 -0.853183317925 -0.878505628275 -0.87775714525 -0.84075556925 -0.85836794145 -0.906025231 -0.908323663 -0.87772458575 -0.8396994003525 -0.86985450125 -0.870423450475 -0.83677105076375 -0.86346780075 -0.1074459381225 0.05943955263 0.0912886111005 -0.88721199075 -0.871551055925 -0.89986157225 -0.882229618 -0.86608263445 -0.91646602175 0.0872942545 -0.0651384563775 -0.00430600015 -0.878032490525 -0.86983119085 -0.8648609482175 -0.88697180525 -0.8678973661 -0.88442895575 -0.06359101555 -0.21147481225 -0.0698124949575 -0.8504633747 -0.87715617925 0.1113089753075 -0.8746950389 -0.88299276375 0.31284940609 -0.87619746305 -0.87212328975 -0.071746449125 -0.90834538175 -0.91483028225 0.193037337607 -0.0626146178575 0.05573966401 0.151046031914 -0.02842101035 -0.4435257055 0.03190048654 -0.0706581115
19 "walking_downstairs" 0.281115969487179 -0.0174377052866667 -0.122717275512821 -0.907451517358974 -0.862181856415385 -0.880162747641026 0.62595194974359 0.0843311080820513 0.0670357917794872 -0.98915835974359 -0.977337852820513 -0.954818962307692 0.0813354446410256 0.000238589474615385 0.00396808246666667 -0.910129520692308 -0.893359692307692 -0.944637487435897 -0.00986973927692308 -0.0730818995128205 0.0834385921794872 -0.921567381025641 -0.921887995641026 -0.903350049230769 -0.105026522789744 -0.0269753672820513 -0.0468564459076923 -0.934059272051282 -0.952504956923077 -0.936352333076923 -0.876318282923077 -0.888870010512821 -0.876318282923077 -0.888870010512821 -0.912956711102564 -0.905555026807692 -0.891576993333333 -0.91249035025641 -0.945372506153846 -0.946680754871795 -0.913175752692308 -0.87263568925641 -0.91311750051282 -0.905532503769231 -0.865206105582051 -0.872945423 -0.0889117518820513 0.1087510369 0.105554340487179 -0.915772933846154 -0.897701102307692 -0.941965421538462 -0.913058208487179 -0.896629941666667 -0.94645053974359 0.161518280435897 -0.0468416294307692 -2.61656717948735e-05 -0.910150813923077 -0.92926978051282 -0.906995625205128 -0.925727045897436 -0.91860796974359 -0.911016152307692 -0.0176469839384615 -0.167228593471795 0.0164081761897436 -0.892386651974359 -0.905001090769231 0.176362629358974 -0.906289636435897 -0.904399475315385 0.275737457 -0.926928222051282 -0.918781837948718 -0.00498733456666667 -0.951533425897436 -0.944512546153846 0.203593137666667 -0.0276451761923077 -0.105294766593846 -0.0782854290512821 0.00852090523076924 -0.456516128205128 0.000908038000000002 -0.0195940154615385
19 "sitting" 0.280737602876712 -0.0157978008773699 -0.10909314269863 -0.87944187460274 -0.822759424410959 -0.852124672164384 0.52310938360274 0.112838786068493 0.146868580712329 -0.988836560410959 -0.977261837534247 -0.966205502054794 0.0834335857671233 0.0058780948239726 0.00109629183150685 -0.885156962821918 -0.859833013972603 -0.910510220054795 -0.0340521163438356 -0.0667200682219178 0.0713120998678082 -0.891585082054794 -0.883255793013699 -0.871151876438356 -0.0924008856945206 -0.048227983030137 -0.0393252163534247 -0.894922771369863 -0.923353213767123 -0.912755221136986 -0.845752343978082 -0.862953795 -0.845752343978082 -0.862953795 -0.879850418205479 -0.875810647575342 -0.854102672720548 -0.872816573520548 -0.914029539547945 -0.918299837123288 -0.88758586890411 -0.838688981839726 -0.875096033972603 -0.876974831876712 -0.825599975534247 -0.85135823660274 -0.110941663054795 0.0500965620863014 0.0729799588410959 -0.891170386917808 -0.870822438986301 -0.902532375890411 -0.889286032 -0.857744013972603 -0.917063917641096 0.118698873342466 -0.0969625413424657 0.00484957939452055 -0.875836327109589 -0.892624933013699 -0.870639285808219 -0.897615920273973 -0.879289538219178 -0.883358306164384 -0.104024546593151 -0.234508646789041 -0.0207540178876712 -0.865311072013699 -0.883126147534247 0.087969365579452 -0.874957666534247 -0.87710289990411 0.29671876969863 -0.887754481917808 -0.885617024657534 -0.118756972246575 -0.919603785753425 -0.922451537123288 0.202098767696438 -0.0640956890284931 -0.000130421784931507 0.0605976817808219 -0.0970032167534247 -0.357276709287671 -0.0195549529041096 -0.0852381334520548
